playlist_id,track_name,track_uri,preview_url,added_at,analysis_url
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Dream 11 (whisper music) - Pt. 1,spotify:track:6ueAOxTi3uTlpmnq1lyAFE,,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/6ueAOxTi3uTlpmnq1lyAFE
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,The Ones Left Behind,spotify:track:1pfOyfuKafxJXajfsnU731,https://p.scdn.co/mp3-preview/f1142f859fe5875eb216a47206a26f1c7cec1b8d?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/1pfOyfuKafxJXajfsnU731
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Dharana Focus,spotify:track:5OpOdnNT8P4aMvYFsmidPN,https://p.scdn.co/mp3-preview/e8e391ec6c54a85f049783d553525141d8614ebe?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/5OpOdnNT8P4aMvYFsmidPN
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Translucent,spotify:track:3kP2VckHqEVcpxgV5wlmtK,,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/3kP2VckHqEVcpxgV5wlmtK
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Carry On,spotify:track:2e6uDYgJsa7rgIYzbNVoCi,https://p.scdn.co/mp3-preview/b832a245e058251863fe4924b82afd72e5a24450?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/2e6uDYgJsa7rgIYzbNVoCi
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Healing Memories,spotify:track:7nd51y4iaZaNLZcbAyQZWK,https://p.scdn.co/mp3-preview/2ea8321f15d87c7bb169c68652d8a19a338a8c84?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/7nd51y4iaZaNLZcbAyQZWK
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Quiet Dreams,spotify:track:6jJkW2RUsOHCe4hiIk1tED,https://p.scdn.co/mp3-preview/5e0790c32c00139b1746cdf26e48c79fbbdae9a4?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/6jJkW2RUsOHCe4hiIk1tED
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,From Dusk til Dark,spotify:track:58M75fyfarDqc33r3CgWcv,https://p.scdn.co/mp3-preview/b0f4e99223c12189db98cceff2d7f1aee8eb82d5?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/58M75fyfarDqc33r3CgWcv
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Finally You Needed Me,spotify:track:402eCegPnC05HLdbx6Ds3r,https://p.scdn.co/mp3-preview/78af0ea5af3cae400113a647b36059ecd4d8c636?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/402eCegPnC05HLdbx6Ds3r
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Slip into Darkness,spotify:track:4qbZuBtFrD55ATmDPRrNOQ,https://p.scdn.co/mp3-preview/4583b6dbb9623c7cf9cfddff314d81ea97128b5a?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/4qbZuBtFrD55ATmDPRrNOQ
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Skylines,spotify:track:3WeYjOyamokKdl3cvQysZq,https://p.scdn.co/mp3-preview/0423484de86ff816db025d82daac1ce55d4aa82f?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/3WeYjOyamokKdl3cvQysZq
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Sueño tranquilo,spotify:track:7vCDAK4DJNr1GHYEG3Ylyp,https://p.scdn.co/mp3-preview/f7b3cadb84f74a11abd91d19f8eb4ddee870b352?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/7vCDAK4DJNr1GHYEG3Ylyp
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Observations From A Faraway Place,spotify:track:5H14dJbhKeaU1ffTMmIGJi,https://p.scdn.co/mp3-preview/5dc0f365245e88b12cb97d3d7833a72e24796ae3?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/5H14dJbhKeaU1ffTMmIGJi
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Cosmos,spotify:track:211l6gKeErP58kN2gvzuQZ,https://p.scdn.co/mp3-preview/62968173b0a3c952d5013548894f52625df496e6?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/211l6gKeErP58kN2gvzuQZ
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,legacy,spotify:track:4EWCM7S4DAtpSJ0BOiM9LK,https://p.scdn.co/mp3-preview/d1b6c4868ca9cab60a6dec92cba194f4a6eecd43?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/4EWCM7S4DAtpSJ0BOiM9LK
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Polar Drone,spotify:track:6SxcRJNPDlwiciVkzxu0oC,https://p.scdn.co/mp3-preview/f529dbf82c0cbed7906e64d92fa441e4e52dc703?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/6SxcRJNPDlwiciVkzxu0oC
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Clouds,spotify:track:6IjGXmSzA9uTQViwu9NO0r,https://p.scdn.co/mp3-preview/87671af4063813eff9accb1c1a4dc8dd82cb1875?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/6IjGXmSzA9uTQViwu9NO0r
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Soul Touch,spotify:track:7apRzgUmowaP3Xc0syvoa5,https://p.scdn.co/mp3-preview/56bad9a2f18fd064261ca93315998b67b0e5b373?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/7apRzgUmowaP3Xc0syvoa5
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Imgur,spotify:track:5Jxym542I1NBxCm6N2i2uo,https://p.scdn.co/mp3-preview/6a3e28703fed7c96e7972c6a2cec1a8decdc2b70?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/5Jxym542I1NBxCm6N2i2uo
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,The Light,spotify:track:5fQDgZlXiwaIxQtL0DvhhJ,https://p.scdn.co/mp3-preview/ecaec5128130ed4d7669db44f2badfe7474993fd?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/5fQDgZlXiwaIxQtL0DvhhJ
spotify:playlist:37i9dQZF1DWZd79rJ6a7lp,Above The Clouds,spotify:track:1qjktDcnb02OCdkbHMxXEp,https://p.scdn.co/mp3-preview/a6805adde7e3e93939603ed9ebdf13affe351efd?cid=0192382717fd44a18daf0f99ca2242d8,2019-07-26T21:07:57Z,https://api.spotify.com/v1/audio-analysis/1qjktDcnb02OCdkbHMxXEp
